domain,agency,status,redirect,https,dot_gov,www
isotope.gov,"Department of Energy",500,"http://www.isotope.gov/",false,true,false
inel.gov,"Department of Energy",500,"http://www.inel.gov/",false,true,false
inl.gov,"Department of Energy",200,"https://inl.gov/",true,true,true
hydrogen.gov,"Department of Energy",200,"https://www.hydrogen.energy.gov/interagency",true,true,true
homeenergyscore.gov,"Department of Energy",500,"https://betterbuildingssolutioncenter.energy.gov/home-energy-score",true,true,false
hanford.gov,"Department of Energy",500,"http://www.hanford.gov/",false,true,false
fueleconomy.gov,"Department of Energy",200,"https://fueleconomy.gov/",true,true,false
fnal.gov,"Department of Energy",200,"https://fnal.gov/",true,true,false
energysavers.gov,"Department of Energy",200,"https://www.energy.gov/energysaver/energy-saver",true,true,false
energysaver.gov,"Department of Energy",200,"https://www.energy.gov/energysaver/energy-saver",true,true,false
energycommunities.gov,"Department of Energy",200,"https://energycommunities.gov/",true,true,true
energycodes.gov,"Department of Energy",200,"https://energycodes.gov/",true,true,false
energy.gov,"Department of Energy",200,"https://www.energy.gov/",true,true,false
eia.gov,"Department of Energy",200,"https://www.eia.gov/",true,true,true
driveelectric.gov,"Department of Energy",200,"https://driveelectric.gov/",true,true,true
doe.gov,"Department of Energy",200,"https://www.energy.gov/",true,true,false
cendi.gov,"Department of Energy",200,"https://cendi.gov/",true,true,false
cebaf.gov,"Department of Energy",500,"http://www.cebaf.gov/",false,true,false
casl.gov,"Department of Energy",200,"https://www.casl.gov/",true,true,false
citap.gov,"Department of Energy",200,"https://citap.gov/",true,true,false
bpa.gov,"Department of Energy",500,"https://www.bpa.gov/",true,true,false
bnl.gov,"Department of Energy",200,"https://www.bnl.gov/world/",true,true,true
biomassboard.gov,"Department of Energy",200,"https://biomassboard.gov/",true,true,false
anl.gov,"Department of Energy",403,"https://www.anl.gov/",true,true,false
arm.gov,"Department of Energy",200,"https://arm.gov/",true,true,false
ameslab.gov,"Department of Energy",200,"https://www.ameslab.gov/",true,true,false
studentaid.gov,"Department of Education",200,"https://studentaid.gov/",true,true,true
studentloans.gov,"Department of Education",200,"https://studentaid.gov/",true,true,false
nagb.gov,"Department of Education",200,"https://www.nagb.gov/",true,true,true
nationsreportcard.gov,"Department of Education",200,"https://www.nationsreportcard.gov/",true,true,true
fafsa.gov,"Department of Education",200,"https://studentaid.gov/h/apply-for-aid/fafsa",true,true,true
g5.gov,"Department of Education",200,"https://g5.gov/",true,true,false
ed.gov,"Department of Education",200,"https://www.ed.gov/",true,true,true
buildingamerica.gov,"Department of Energy",500,"http://www.buildingamerica.gov/",false,true,false
collegenavigator.gov,"Department of Education",200,"https://nces.ed.gov/collegenavigator/",true,true,true
childstats.gov,"Department of Education",200,"https://www.childstats.gov/",true,true,true
tswg.gov,"Department of Defense",525,"https://www.tswg.gov/",true,true,false
tak.gov,"Department of Defense",400,"http://www.tak.gov/",false,true,false
oneaftac.gov,"Department of Defense",500,"http://www.oneaftac.gov/",false,true,false
budgetlob.gov,"Department of Education",500,"http://www.budgetlob.gov/",false,true,false
usandc.gov,"Department of Defense",500,"http://www.usandc.gov/",false,true,false
oea.gov,"Department of Defense",500,"http://www.oea.gov/",false,true,false
nsa.gov,"Department of Defense",200,"https://www.nsa.gov/",true,true,true
oldcc.gov,"Department of Defense",500,"http://www.oldcc.gov/",false,true,false
nrd.gov,"Department of Defense",200,"https://nrd.gov/",true,true,false
nro.gov,"Department of Defense",200,"https://www.nro.gov/",true,true,false
nbib.gov,"Department of Defense",200,"https://www.dcsa.mil/",true,true,true
nationalresourcedirectory.gov,"Department of Defense",200,"http://nrd.gov/",false,true,true
mtmc.gov,"Department of Defense",500,"http://www.mtmc.gov/",false,true,false
lps.gov,"Department of Defense",500,"https://www.lps.gov/",true,true,false
jccs.gov,"Department of Defense",500,"http://www.jccs.gov/",false,true,false
nsep.gov,"Department of Defense",500,"http://www.nsep.gov/",false,true,false
mypay.gov,"Department of Defense",500,"http://www.mypay.gov/",false,true,false
itc.gov,"Department of Defense",500,"http://www.itc.gov/",false,true,false
iwtsd.gov,"Department of Defense",403,"https://www.iwtsd.gov/",true,true,false
ioss.gov,"Department of Defense",500,"https://www.ioss.gov/",true,true,false
iad.gov,"Department of Defense",500,"https://www.iad.gov/",true,true,false
intelligencecareers.gov,"Department of Defense",200,"https://www.intelligencecareers.gov/",true,true,false
hive.gov,"Department of Defense",200,"https://www.hive.gov/",true,true,false
fvap.gov,"Department of Defense",200,"https://www.fvap.gov/",true,true,true
dc3on.gov,"Department of Defense",500,"http://www.dc3on.gov/",false,true,false
defense.gov,"Department of Defense",200,"https://www.defense.gov/",true,true,false
cttso.gov,"Department of Defense",200,"https://www.cttso.gov/",true,true,false
cnss.gov,"Department of Defense",500,"https://www.cnss.gov/",true,true,false
cmts.gov,"Department of Defense",200,"https://www.cmts.gov/",true,true,true
ctoc.gov,"Department of Defense",200,"https://ctoc.gov/",true,true,true
capnhq.gov,"Department of Defense",200,"https://capnhq.gov/Default.aspx?ReturnUrl=%2f",true,true,false
fehrm.gov,"Department of Defense",200,"https://www.fehrm.gov/",true,true,false
altusandc.gov,"Department of Defense",500,"http://www.altusandc.gov/",false,true,false
aftac.gov,"Department of Defense",500,"http://www.aftac.gov/",false,true,false
adlnet.gov,"Department of Defense",200,"https://adlnet.gov/",true,true,false
xd.gov,"Department of Commerce",200,"https://www.xd.gov/",true,true,true
wwtg.gov,"Department of Commerce",200,"https://www.wwtg.gov/",true,true,true
weather.gov,"Department of Commerce",200,"https://www.weather.gov/",true,true,true
uspto.gov,"Department of Commerce",200,"https://www.uspto.gov/",true,true,true
businessdefense.gov,"Department of Defense",500,"http://www.businessdefense.gov/",false,true,false
usicecenter.gov,"Department of Commerce",200,"https://usicecenter.gov/",true,true,false
tsunami.gov,"Department of Commerce",200,"https://tsunami.gov/",true,true,false
time.gov,"Department of Commerce",200,"https://time.gov/",true,true,false
trade.gov,"Department of Commerce",200,"https://www.trade.gov/",true,true,true
techhubs.gov,"Department of Commerce",200,"https://www.eda.gov/funding/programs/regional-technology-and-innovation-hubs",true,true,true
tasefiling.gov,"Department of Commerce",200,"https://itatasb2c.b2clogin.com/273317c2-6fdc-4d1f-8000-6d9fc6ca17a3/b2c_1_tasportalapp/oauth2/v2.0/authorize?client_id=380dcc7e-7e25-4594-90d9-ca2efc305ba3&redirect_uri=https%3A%2F%2Ftasefiling.powerappsportals.us%2Fsignin-aad-b2c_1&response_type=code%20id_token&scope=openid&state=OpenIdConnect.AuthenticationProperties%3D-lV-6KapaeqYWrn4zlo5O2L9YSvkEmu4iR-rohvRhWGGvhpUdRP8OOX1YodDfamn4sXNUgkmd2-nhbUnbqiP6OS93kjWFfjTAzBa8G4vgq3KdskM_z6e0JahSlY0DanXQBKiHvHh403CgalwvEBx79_KH53nG8QFlWwPJLK8HlA1l6Ba1_RJ2CTfPzEV5mlMZkIqwUm85eAYNHnFc0WpYblLFUYG_bYdumG6y4I1DM08vw1a-o2mIGqsw0Jl7NTkTbw1LglwhZZbFzmHCpj61WgyGw2JzteqMfi_NSTJ1bpXZtoSbK_T87pS8EETxYTwoPQmsKZX01hJhg4fLbJ1da0K4m3yMHh9NPLInf0m4c67gFN-CEyUcGYC_PeJM6FxCjsvKMcz9WXoHFq7vZGemx9wzgDbjUERXrJnYOnJQ2NmNlcyVwLOJNcIn20dEpiUSo7OMQATjyDxxlvBHcr9iey_jn_6n8eoGEY1ZN-sECuMEgZx8TQ31QGLAJq3h4R3NwWesXoHzrsybmPBvVNfz7zvGpH9IsmmY2Z08jc4MlQS6yloVg-PDrDn5KNa6ZBagqOja4wmFNIv8r76jSzBlQNr_IJHQgzd_DQRnAKzC-5KYMlcmiWm_iVZJ07WHLBG&response_mode=form_post&nonce=638777427960284527.MTNmOTE2OWYtZmQ0Yi00NzkyLTllNWMtM2EwNmNiMjE3MjM4OWUwOGE2NzgtNzM4Zi00NTJjLTg4OGMtNzIwYTQwNTcwZTcx&ui_locales=en-US&x-client-SKU=ID_NET472&x-client-ver=6.35.0.0",true,false,false
cap.gov,"Department of Defense",500,"http://www.cap.gov/",false,true,false
sworm.gov,"Department of Commerce",200,"https://www.sworm.gov/",true,true,true
stopfakes.gov,"Department of Commerce",500,"http://www.stopfakes.gov/",false,true,false
spectrum.gov,"Department of Commerce",200,"https://www.ntia.gov/other-publication/2017/federal-government-spectrum-compendium",true,true,true
spd15revision.gov,"Department of Commerce",200,"https://spd15revision.gov/",true,true,false
spaceweather.gov,"Department of Commerce",200,"https://www.spaceweather.gov/",true,true,true
selectusa.gov,"Department of Commerce",200,"https://www.trade.gov/selectusa",true,true,true
sdr.gov,"Department of Commerce",200,"https://www.sdr.gov/",true,true,true
pscr.gov,"Department of Commerce",200,"https://www.nist.gov/ctl/pscr",true,true,true
semiconductors.gov,"Department of Commerce",200,"https://www.nist.gov/chips",true,true,false
standards.gov,"Department of Commerce",500,"http://www.standards.gov/",false,true,false
papahanaumokuakea.gov,"Department of Commerce",200,"https://www.papahanaumokuakea.gov/",true,true,true
ofcm.gov,"Department of Commerce",500,"https://www.www.ofcm.gov/",true,true,false
nwirp.gov,"Department of Commerce",500,"http://www.nwirp.gov/",false,true,false
ntia.gov,"Department of Commerce",200,"https://www.ntia.gov/",true,true,false
privacyshield.gov,"Department of Commerce",500,"http://www.privacyshield.gov/",false,true,false
nist.gov,"Department of Commerce",200,"https://www.nist.gov/",true,true,true
ntis.gov,"Department of Commerce",200,"https://www.ntis.gov/",true,true,false
noaa.gov,"Department of Commerce",403,"https://www.noaa.gov/",true,true,false
my2020census.gov,"Department of Commerce",400,"http://www.my2020census.gov/",false,true,false
mgi.gov,"Department of Commerce",200,"https://www.mgi.gov/",true,true,true
mbda.gov,"Department of Commerce",200,"https://www.mbda.gov/",true,true,true
marinecadastre.gov,"Department of Commerce",200,"https://hub.marinecadastre.gov/",true,true,true
manufacturing.gov,"Department of Commerce",200,"https://www.manufacturing.gov/",true,true,true
luca-appeals.gov,"Department of Commerce",500,"http://www.luca-appeals.gov/",false,true,false
nehrp.gov,"Department of Commerce",200,"https://www.nehrp.gov/",true,true,false
internetforall.gov,"Department of Commerce",200,"https://www.internetforall.gov/",true,true,true
internet4all.gov,"Department of Commerce",200,"https://www.internetforall.gov/",true,true,true
iedison.gov,"Department of Commerce",200,"https://www.nist.gov/iedison",true,true,true
icts.gov,"Department of Commerce",500,"http://www.icts.gov/",false,true,false
icams-portal.gov,"Department of Commerce",200,"https://www.icams-portal.gov/",true,true,true
heat.gov,"Department of Commerce",200,"https://www.heat.gov/",true,true,true
hurricanes.gov,"Department of Commerce",500,"https://www.flash.org/hurricanestrong",true,false,false
gps.gov,"Department of Commerce",200,"https://www.gps.gov/",true,true,true
goes-r.gov,"Department of Commerce",200,"https://www.goes-r.gov/",true,true,true
firstnet.gov,"Department of Commerce",200,"https://firstnet.gov/",true,true,false
export.gov,"Department of Commerce",500,"http://www.export.gov/",false,true,false
edison.gov,"Department of Commerce",200,"https://www.nist.gov/iedison",true,true,true
